evento_id,cliente_id,fecha_evento,tipo_evento,canal,resultado_evento,dispositivo,duracion_sesion_seg
EV00010214,CL01086,2025-08-10,login,call_center,exitoso,Android,200
EV00010215,CL01086,2026-02-22,consulta_saldo,app,exitoso,Android,132
EV00010216,CL01086,2025-12-14,login,app,exitoso,Android,122
EV00010217,CL01086,2025-07-02,pago_iniciado,app,exitoso,Android,211
EV00010218,CL01086,2023-10-20,login,whatsapp,abandonado,Android,102
EV00010219,CL01086,2026-01-04,login,app,exitoso,Android,171
EV00010220,CL01086,2025-08-22,pago_exitoso,call_center,abandonado,Android,42
EV00010221,CL01086,2024-09-22,login,app,exitoso,Android,67
EV00010222,CL01086,2024-06-04,login,app,exitoso,Android,306
EV00010223,CL01086,2025-12-24,pago_exitoso,app,exitoso,Android,19
EV00010224,CL01086,2024-02-28,pago_exitoso,app,exitoso,Android,171
EV00010225,CL01086,2024-08-28,simulacion_credito,app,exitoso,Android,139
EV00010226,CL01086,2023-06-14,solicitud_soporte,whatsapp,resuelto,Android,93
EV00010227,CL01087,2024-04-20,pago_exitoso,app,abandonado,Android,122
EV00010228,CL01087,2023-12-29,actualizacion_datos,app,exitoso,Android,324
EV00010229,CL01087,2025-08-06,actualizacion_datos,whatsapp,abandonado,Android,119
EV00010230,CL01087,2026-04-23,login,web,exitoso,Android,175
EV00010231,CL01087,2025-06-12,pago_iniciado,app,exitoso,Android,69
EV00010232,CL01087,2024-09-06,pago_fallido,app,error_banco,Android,142
EV00010233,CL01087,2025-11-13,pago_iniciado,app,exitoso,Android,126
EV00010234,CL01087,2023-04-30,login,app,exitoso,Android,121
EV00010235,CL01087,2025-12-23,consulta_saldo,web,abandonado,Android,120
EV00010236,CL01087,2023-08-07,solicitud_soporte,app,escalado,Android,218
EV00010237,CL01087,2024-08-02,consulta_saldo,app,exitoso,Android,42
EV00010238,CL01087,2025-08-17,consulta_saldo,app,exitoso,Android,108
EV00010239,CL01087,2024-04-18,login,call_center,exitoso,Android,50
EV00010240,CL01087,2026-03-24,pago_exitoso,app,abandonado,Android,231
EV00010241,CL01087,2024-08-18,consulta_saldo,app,abandonado,Android,72
EV00010242,CL01087,2023-10-24,login,app,abandonado,Android,66
EV00010243,CL01087,2026-02-03,pago_exitoso,app,exitoso,Android,30
EV00010244,CL01088,2025-07-22,solicitud_soporte,app,escalado,Android,27
EV00010245,CL01088,2025-07-28,consulta_saldo,web,exitoso,Android,392
EV00010246,CL01088,2026-04-14,pago_exitoso,web,exitoso,Android,40
EV00010247,CL01088,2025-12-06,login,web,exitoso,Android,112
EV00010248,CL01088,2025-09-04,pago_exitoso,app,exitoso,Android,122
EV00010249,CL01089,2026-03-11,simulacion_credito,app,exitoso,Android,93
EV00010250,CL01089,2025-06-12,pago_exitoso,app,exitoso,Android,213
EV00010251,CL01089,2025-07-24,login,web,exitoso,Android,194
EV00010252,CL01089,2025-08-15,consulta_saldo,app,exitoso,Android,191
EV00010253,CL01089,2025-08-07,pago_iniciado,app,exitoso,Android,234
EV00010254,CL01089,2025-05-10,pago_iniciado,app,exitoso,Android,89
EV00010255,CL01089,2026-04-13,pago_exitoso,app,abandonado,Android,141
EV00010256,CL01089,2024-07-24,consulta_saldo,app,exitoso,Android,91
EV00010257,CL01089,2025-08-26,consulta_saldo,app,exitoso,Android,595
EV00010258,CL01089,2024-12-31,pago_iniciado,app,exitoso,Android,67
EV00010259,CL01089,2026-01-05,simulacion_credito,whatsapp,exitoso,Android,45
EV00010260,CL01089,2026-01-05,actualizacion_datos,whatsapp,exitoso,Android,68
EV00010261,CL01090,2024-12-21,solicitud_soporte,web,resuelto,Android,200
EV00010262,CL01090,2025-01-27,consulta_saldo,web,exitoso,Android,166
EV00010263,CL01090,2025-02-28,consulta_saldo,whatsapp,exitoso,Android,233
EV00010264,CL01091,2025-08-31,login,web,exitoso,Android,68
EV00010265,CL01091,2025-09-26,login,web,exitoso,Android,43
EV00010266,CL01091,2025-03-23,pago_exitoso,call_center,exitoso,Android,51
EV00010267,CL01091,2026-02-08,pago_exitoso,web,exitoso,Android,136
EV00010268,CL01091,2026-01-06,login,app,exitoso,Android,88
EV00010269,CL01091,2025-04-14,actualizacion_datos,web,exitoso,Android,96
EV00010270,CL01092,2025-02-03,pago_exitoso,web,exitoso,Android,89
EV00010271,CL01092,2023-12-26,consulta_saldo,web,exitoso,Android,218
EV00010272,CL01092,2023-03-23,login,app,exitoso,Android,131
EV00010273,CL01092,2026-03-18,login,app,exitoso,Android,108
EV00010274,CL01093,2025-09-24,consulta_saldo,web,exitoso,Android,139
EV00010275,CL01093,2025-12-16,consulta_saldo,app,exitoso,Android,243
EV00010276,CL01093,2025-07-01,login,web,abandonado,Android,125
EV00010277,CL01093,2025-11-25,simulacion_credito,app,exitoso,Android,180
EV00010278,CL01094,2026-02-23,pago_fallido,app,timeout,Web,113
EV00010279,CL01094,2026-04-22,pago_fallido,whatsapp,fondos_insuficientes,Web,76
EV00010280,CL01094,2026-04-09,login,app,exitoso,Web,326
EV00010281,CL01095,2024-12-08,consulta_saldo,app,exitoso,Android,346
EV00010282,CL01095,2025-09-17,consulta_saldo,call_center,abandonado,Android,237
EV00010283,CL01095,2023-03-16,consulta_saldo,whatsapp,exitoso,Android,91
EV00010284,CL01095,2026-03-09,login,app,abandonado,Android,28
EV00010285,CL01095,2024-09-26,pago_exitoso,app,exitoso,Android,43
EV00010286,CL01095,2025-05-07,login,app,exitoso,Android,88
EV00010287,CL01095,2023-05-22,pago_exitoso,call_center,exitoso,Android,42
EV00010288,CL01095,2023-06-26,actualizacion_datos,app,exitoso,Android,284
EV00010289,CL01095,2023-02-20,pago_iniciado,app,exitoso,Android,91
EV00010290,CL01095,2023-11-26,login,web,exitoso,Android,126
EV00010291,CL01095,2023-10-11,consulta_saldo,web,exitoso,Android,31
EV00010292,CL01095,2024-04-25,login,app,exitoso,Android,60
EV00010293,CL01095,2023-07-14,login,app,exitoso,Android,170
EV00010294,CL01095,2024-08-08,consulta_saldo,web,exitoso,Android,109
EV00010295,CL01095,2023-02-06,login,web,exitoso,Android,99
EV00010296,CL01095,2025-06-23,consulta_saldo,web,exitoso,Android,22
EV00010297,CL01096,2024-09-22,login,app,exitoso,Android,132
EV00010298,CL01096,2023-12-06,login,app,abandonado,Android,93
EV00010299,CL01096,2023-12-06,consulta_saldo,web,exitoso,Android,78
EV00010300,CL01096,2026-04-07,pago_exitoso,app,exitoso,Android,244
EV00010301,CL01096,2026-01-22,login,web,abandonado,Android,88
EV00010302,CL01096,2025-09-08,solicitud_soporte,app,resuelto,Android,147
EV00010303,CL01096,2024-01-12,consulta_saldo,app,exitoso,Android,465
EV00010304,CL01096,2024-04-05,pago_iniciado,app,abandonado,Android,286
EV00010305,CL01096,2023-12-26,actualizacion_datos,web,exitoso,Android,181
EV00010306,CL01096,2025-03-18,consulta_saldo,app,exitoso,Android,438
EV00010307,CL01096,2025-01-20,simulacion_credito,call_center,exitoso,Android,21
EV00010308,CL01096,2024-09-05,login,app,exitoso,Android,240
EV00010309,CL01096,2025-01-14,consulta_saldo,app,exitoso,Android,77
EV00010310,CL01097,2025-03-07,actualizacion_datos,call_center,exitoso,iOS,82
EV00010311,CL01097,2025-04-03,login,app,abandonado,iOS,73
EV00010312,CL01097,2025-06-25,login,app,abandonado,iOS,165
EV00010313,CL01097,2025-09-30,consulta_saldo,app,exitoso,iOS,10
EV00010314,CL01097,2025-07-25,pago_iniciado,app,exitoso,iOS,200
EV00010315,CL01097,2025-06-13,login,app,exitoso,iOS,13
EV00010316,CL01097,2024-11-24,pago_fallido,app,error_banco,iOS,62
EV00010317,CL01097,2025-06-19,pago_iniciado,web,exitoso,iOS,128
EV00010318,CL01097,2025-04-13,pago_fallido,web,fondos_insuficientes,iOS,92
EV00010319,CL01097,2026-02-07,pago_iniciado,app,exitoso,iOS,114
EV00010320,CL01098,2025-12-29,consulta_saldo,web,exitoso,iOS,111
EV00010321,CL01098,2025-12-15,login,web,exitoso,iOS,399
EV00010322,CL01098,2025-10-22,simulacion_credito,app,exitoso,iOS,89
EV00010323,CL01098,2025-12-23,pago_iniciado,app,abandonado,iOS,97
EV00010324,CL01098,2025-10-21,pago_exitoso,app,exitoso,iOS,163
EV00010325,CL01098,2025-11-30,pago_iniciado,app,exitoso,iOS,111
EV00010326,CL01099,2026-03-27,pago_iniciado,call_center,abandonado,Android,102
EV00010327,CL01099,2026-01-07,pago_iniciado,app,abandonado,Android,83
EV00010328,CL01099,2026-01-18,solicitud_soporte,app,sin_contacto,Android,116
EV00010329,CL01099,2025-11-24,pago_iniciado,web,abandonado,Android,102
EV00010330,CL01099,2026-01-25,login,web,exitoso,Android,81
EV00010331,CL01099,2026-02-08,login,web,abandonado,Android,38
EV00010332,CL01099,2026-03-06,simulacion_credito,app,abandonado,Android,39
EV00010333,CL01099,2025-11-11,login,app,exitoso,Android,400
EV00010334,CL01099,2026-01-12,consulta_saldo,app,exitoso,Android,117
EV00010335,CL01099,2025-12-27,pago_exitoso,app,exitoso,Android,369
EV00010336,CL01099,2026-04-15,login,app,exitoso,Android,374
EV00010337,CL01099,2026-04-14,pago_exitoso,web,exitoso,Android,97
EV00010338,CL01099,2026-04-23,login,app,exitoso,Android,28
EV00010339,CL01099,2026-01-18,consulta_saldo,app,exitoso,Android,54
EV00010340,CL01099,2026-01-29,pago_iniciado,web,exitoso,Android,160
EV00010341,CL01100,2025-05-26,login,app,exitoso,Android,287
EV00010342,CL01100,2025-08-18,actualizacion_datos,app,exitoso,Android,418
EV00010343,CL01100,2026-01-03,consulta_saldo,app,exitoso,Android,187
EV00010344,CL01100,2025-08-11,pago_exitoso,web,exitoso,Android,304
EV00010345,CL01100,2026-04-16,login,app,exitoso,Android,188
EV00010346,CL01100,2025-12-12,consulta_saldo,app,exitoso,Android,307
EV00010347,CL01100,2026-02-14,pago_iniciado,app,exitoso,Android,272
EV00010348,CL01100,2025-12-28,pago_iniciado,whatsapp,exitoso,Android,62
EV00010349,CL01100,2026-03-05,consulta_saldo,app,exitoso,Android,329
EV00010350,CL01100,2025-10-25,consulta_saldo,web,exitoso,Android,198
EV00010351,CL01100,2025-07-12,login,app,exitoso,Android,157
EV00010352,CL01100,2025-08-23,simulacion_credito,app,exitoso,Android,12
EV00010353,CL01100,2026-02-23,consulta_saldo,app,exitoso,Android,20
EV00010354,CL01100,2026-01-09,login,app,exitoso,Android,169
EV00010355,CL01100,2025-05-27,solicitud_soporte,app,resuelto,Android,236
EV00010356,CL01100,2025-07-17,login,app,exitoso,Android,85
EV00010357,CL01101,2024-10-21,login,app,exitoso,Web,49
EV00010358,CL01101,2025-04-30,actualizacion_datos,web,exitoso,Web,106
EV00010359,CL01101,2025-02-04,login,web,abandonado,Web,145
EV00010360,CL01101,2025-03-21,login,app,abandonado,Web,34
EV00010361,CL01101,2025-09-10,login,app,exitoso,Web,135
EV00010362,CL01101,2024-05-23,pago_iniciado,app,exitoso,Web,60
EV00010363,CL01101,2025-12-06,login,app,exitoso,Web,129
EV00010364,CL01101,2024-09-24,consulta_saldo,app,exitoso,Web,393
EV00010365,CL01101,2025-02-27,login,app,exitoso,Web,256
EV00010366,CL01101,2025-12-09,pago_iniciado,whatsapp,exitoso,Web,335
EV00010367,CL01101,2026-03-10,login,whatsapp,exitoso,Web,183
EV00010368,CL01101,2024-12-10,login,app,exitoso,Web,36
EV00010369,CL01101,2025-05-29,consulta_saldo,app,exitoso,Web,36
EV00010370,CL01102,2026-03-09,solicitud_soporte,app,resuelto,Android,59
EV00010371,CL01102,2026-02-13,solicitud_soporte,web,escalado,Android,336
EV00010372,CL01102,2026-03-01,consulta_saldo,app,exitoso,Android,34
EV00010373,CL01102,2026-03-25,pago_fallido,app,fondos_insuficientes,Android,244
EV00010374,CL01102,2026-01-22,consulta_saldo,app,exitoso,Android,189
EV00010375,CL01102,2026-02-09,login,app,exitoso,Android,329
EV00010376,CL01102,2026-02-10,pago_iniciado,app,exitoso,Android,114
EV00010377,CL01102,2026-03-07,pago_iniciado,app,exitoso,Android,89
EV00010378,CL01102,2026-01-23,pago_exitoso,whatsapp,exitoso,Android,186
EV00010379,CL01103,2026-04-17,login,web,exitoso,Android,298
EV00010380,CL01103,2026-02-22,pago_exitoso,app,exitoso,Android,94
EV00010381,CL01103,2026-01-23,login,web,exitoso,Android,77
EV00010382,CL01103,2025-12-19,consulta_saldo,app,exitoso,Android,82
EV00010383,CL01103,2026-03-22,consulta_saldo,app,abandonado,Android,163
EV00010384,CL01103,2025-08-28,login,web,exitoso,Android,396
EV00010385,CL01103,2025-12-29,login,call_center,exitoso,Android,250
EV00010386,CL01103,2025-09-14,solicitud_soporte,app,resuelto,Android,66
EV00010387,CL01103,2025-10-23,pago_iniciado,app,exitoso,Android,203
EV00010388,CL01104,2025-09-08,consulta_saldo,whatsapp,abandonado,Android,123
EV00010389,CL01104,2025-09-19,pago_iniciado,app,exitoso,Android,52
EV00010390,CL01104,2025-12-17,pago_exitoso,app,exitoso,Android,498
EV00010391,CL01104,2024-09-24,actualizacion_datos,app,exitoso,Android,49
EV00010392,CL01104,2025-07-13,login,app,exitoso,Android,181
EV00010393,CL01104,2024-04-24,login,app,exitoso,Android,110
EV00010394,CL01105,2026-03-31,login,app,exitoso,Android,116
EV00010395,CL01105,2026-01-24,pago_fallido,web,fondos_insuficientes,Android,77
EV00010396,CL01105,2025-11-26,simulacion_credito,app,exitoso,Android,316
EV00010397,CL01105,2026-04-06,consulta_saldo,app,exitoso,Android,119
EV00010398,CL01105,2026-03-27,actualizacion_datos,app,exitoso,Android,45
EV00010399,CL01105,2025-11-11,consulta_saldo,app,exitoso,Android,25
EV00010400,CL01106,2026-01-27,pago_exitoso,web,exitoso,Android,294
EV00010401,CL01106,2026-02-25,simulacion_credito,call_center,exitoso,Android,308
EV00010402,CL01106,2025-11-03,consulta_saldo,call_center,exitoso,Android,81
EV00010403,CL01106,2026-02-20,pago_fallido,app,fondos_insuficientes,Android,250
EV00010404,CL01106,2026-02-04,login,app,exitoso,Android,88
EV00010405,CL01106,2026-04-06,login,app,exitoso,Android,124
EV00010406,CL01106,2025-10-03,actualizacion_datos,web,exitoso,Android,425
EV00010407,CL01106,2025-12-09,pago_iniciado,app,abandonado,Android,429
EV00010408,CL01106,2025-12-07,consulta_saldo,app,exitoso,Android,68
EV00010409,CL01106,2025-11-19,pago_exitoso,app,exitoso,Android,34
EV00010410,CL01107,2023-12-27,consulta_saldo,app,abandonado,Android,179
EV00010411,CL01107,2024-07-15,pago_exitoso,app,exitoso,Android,36
EV00010412,CL01107,2023-12-20,solicitud_soporte,web,sin_contacto,Android,138
EV00010413,CL01107,2023-11-24,simulacion_credito,app,exitoso,Android,63
EV00010414,CL01107,2024-01-31,solicitud_soporte,app,escalado,Android,101
EV00010415,CL01107,2024-02-26,login,whatsapp,exitoso,Android,204
EV00010416,CL01108,2026-02-07,login,app,exitoso,iOS,291
EV00010417,CL01108,2024-09-17,pago_iniciado,web,exitoso,iOS,108
EV00010418,CL01108,2024-01-20,consulta_saldo,app,exitoso,iOS,170
EV00010419,CL01108,2025-03-02,actualizacion_datos,app,exitoso,iOS,69
EV00010420,CL01108,2026-03-15,actualizacion_datos,app,exitoso,iOS,289
EV00010421,CL01108,2025-03-01,pago_iniciado,call_center,exitoso,iOS,27
EV00010422,CL01108,2024-12-03,login,whatsapp,exitoso,iOS,102
EV00010423,CL01108,2024-06-26,pago_exitoso,app,exitoso,iOS,53
EV00010424,CL01108,2025-03-19,consulta_saldo,app,exitoso,iOS,77
EV00010425,CL01109,2025-02-17,consulta_saldo,call_center,exitoso,Android,172
EV00010426,CL01109,2024-11-28,consulta_saldo,web,exitoso,Android,129
EV00010427,CL01109,2024-06-11,login,web,exitoso,Android,93
EV00010428,CL01109,2024-05-22,login,app,exitoso,Android,39
EV00010429,CL01109,2024-08-30,pago_fallido,app,fondos_insuficientes,Android,13
EV00010430,CL01109,2024-06-05,login,app,exitoso,Android,214
EV00010431,CL01109,2025-11-04,login,app,exitoso,Android,42
EV00010432,CL01109,2026-04-29,login,app,exitoso,Android,197
EV00010433,CL01109,2026-03-05,pago_iniciado,app,exitoso,Android,298
EV00010434,CL01109,2023-06-17,login,app,exitoso,Android,71
EV00010435,CL01109,2024-08-06,consulta_saldo,app,abandonado,Android,146
EV00010436,CL01109,2026-02-18,consulta_saldo,app,exitoso,Android,86
EV00010437,CL01109,2024-01-28,login,whatsapp,exitoso,Android,75
EV00010438,CL01110,2025-11-06,simulacion_credito,web,exitoso,iOS,359
EV00010439,CL01110,2025-10-27,pago_exitoso,app,exitoso,iOS,111
EV00010440,CL01110,2026-03-10,actualizacion_datos,app,exitoso,iOS,328
EV00010441,CL01111,2025-06-23,consulta_saldo,whatsapp,exitoso,Android,60
EV00010442,CL01111,2025-12-28,login,app,exitoso,Android,201
EV00010443,CL01111,2026-01-29,consulta_saldo,app,abandonado,Android,173
EV00010444,CL01111,2025-06-27,actualizacion_datos,app,exitoso,Android,72
EV00010445,CL01111,2025-10-06,consulta_saldo,app,exitoso,Android,230
EV00010446,CL01111,2025-07-29,simulacion_credito,app,abandonado,Android,32
EV00010447,CL01111,2025-06-24,consulta_saldo,app,exitoso,Android,118
EV00010448,CL01111,2025-12-25,pago_exitoso,app,exitoso,Android,318
EV00010449,CL01111,2025-06-09,login,app,exitoso,Android,257
EV00010450,CL01111,2025-11-06,pago_iniciado,app,abandonado,Android,67
EV00010451,CL01111,2025-12-06,consulta_saldo,app,exitoso,Android,290
EV00010452,CL01111,2025-11-04,consulta_saldo,app,exitoso,Android,189
EV00010453,CL01112,2025-12-03,login,app,exitoso,Android,184
EV00010454,CL01112,2025-10-10,pago_fallido,app,fondos_insuficientes,Android,33
EV00010455,CL01112,2025-11-12,login,app,exitoso,Android,195
EV00010456,CL01112,2026-01-08,login,app,exitoso,Android,47
EV00010457,CL01112,2026-03-23,pago_iniciado,whatsapp,exitoso,Android,336
EV00010458,CL01112,2025-12-10,login,app,exitoso,Android,286
EV00010459,CL01112,2025-10-22,login,call_center,exitoso,Android,71
EV00010460,CL01112,2025-10-01,login,app,exitoso,Android,69
EV00010461,CL01112,2025-10-22,pago_iniciado,app,abandonado,Android,113
EV00010462,CL01112,2026-04-26,simulacion_credito,app,abandonado,Android,89
EV00010463,CL01112,2025-11-15,pago_exitoso,app,exitoso,Android,199
EV00010464,CL01112,2025-11-05,pago_iniciado,web,exitoso,Android,207
EV00010465,CL01112,2026-02-07,login,app,exitoso,Android,34
EV00010466,CL01112,2025-10-28,pago_iniciado,app,exitoso,Android,324
EV00010467,CL01112,2025-12-11,consulta_saldo,app,exitoso,Android,231
EV00010468,CL01113,2025-10-15,pago_exitoso,web,exitoso,iOS,327
EV00010469,CL01113,2025-12-13,pago_iniciado,app,exitoso,iOS,63
EV00010470,CL01113,2025-08-10,login,web,exitoso,iOS,185
EV00010471,CL01113,2025-05-30,consulta_saldo,app,abandonado,iOS,96
EV00010472,CL01113,2025-03-05,pago_exitoso,app,exitoso,iOS,117
EV00010473,CL01113,2025-02-18,pago_fallido,web,fondos_insuficientes,iOS,100
EV00010474,CL01113,2025-07-15,consulta_saldo,web,exitoso,iOS,187
EV00010475,CL01113,2025-05-12,consulta_saldo,whatsapp,exitoso,iOS,241
EV00010476,CL01113,2025-10-02,login,app,exitoso,iOS,252
EV00010477,CL01113,2026-04-18,consulta_saldo,app,exitoso,iOS,362
EV00010478,CL01113,2025-10-27,simulacion_credito,app,exitoso,iOS,108
EV00010479,CL01114,2026-04-27,consulta_saldo,app,abandonado,Android,140
EV00010480,CL01114,2026-03-31,solicitud_soporte,app,escalado,Android,291
EV00010481,CL01114,2026-02-28,consulta_saldo,app,exitoso,Android,131
EV00010482,CL01114,2026-03-24,login,web,exitoso,Android,138
EV00010483,CL01114,2026-04-23,login,call_center,exitoso,Android,101
EV00010484,CL01115,2023-06-19,login,app,exitoso,Android,101
EV00010485,CL01115,2023-06-08,login,call_center,exitoso,Android,103
EV00010486,CL01115,2025-03-07,pago_iniciado,app,exitoso,Android,97
EV00010487,CL01115,2024-05-23,login,app,exitoso,Android,82
EV00010488,CL01115,2025-09-15,login,app,exitoso,Android,144
EV00010489,CL01115,2025-06-21,login,app,exitoso,Android,141
EV00010490,CL01115,2023-10-19,simulacion_credito,app,exitoso,Android,353
EV00010491,CL01116,2026-01-29,login,app,exitoso,Android,59
EV00010492,CL01116,2026-02-14,consulta_saldo,app,exitoso,Android,328
EV00010493,CL01116,2025-06-24,login,app,exitoso,Android,173
EV00010494,CL01116,2025-03-12,pago_fallido,app,fondos_insuficientes,Android,62
EV00010495,CL01116,2026-02-07,consulta_saldo,web,abandonado,Android,102
EV00010496,CL01116,2025-01-01,pago_iniciado,call_center,exitoso,Android,330
EV00010497,CL01116,2025-05-31,login,app,exitoso,Android,102
EV00010498,CL01116,2024-08-22,pago_iniciado,app,exitoso,Android,105
EV00010499,CL01116,2024-10-02,solicitud_soporte,app,resuelto,Android,98
EV00010500,CL01116,2025-11-18,pago_exitoso,app,exitoso,Android,237
EV00010501,CL01116,2025-09-22,simulacion_credito,web,exitoso,Android,44
EV00010502,CL01116,2024-07-31,consulta_saldo,app,exitoso,Android,199
EV00010503,CL01116,2025-02-23,consulta_saldo,web,abandonado,Android,336
EV00010504,CL01116,2024-07-01,pago_iniciado,app,exitoso,Android,154
EV00010505,CL01117,2026-01-25,solicitud_soporte,app,escalado,Android,189
EV00010506,CL01117,2026-03-29,solicitud_soporte,web,resuelto,Android,126
EV00010507,CL01117,2025-01-27,login,whatsapp,abandonado,Android,139
EV00010508,CL01117,2024-12-27,login,app,exitoso,Android,536
EV00010509,CL01117,2025-09-01,pago_exitoso,app,exitoso,Android,66
EV00010510,CL01117,2024-11-17,consulta_saldo,app,exitoso,Android,183
EV00010511,CL01117,2026-01-22,actualizacion_datos,app,exitoso,Android,197
EV00010512,CL01117,2025-04-17,consulta_saldo,web,exitoso,Android,100
EV00010513,CL01117,2025-12-28,pago_iniciado,web,exitoso,Android,33
EV00010514,CL01118,2026-02-01,login,app,exitoso,Android,103
EV00010515,CL01118,2025-11-08,login,web,exitoso,Android,219
EV00010516,CL01118,2025-01-27,simulacion_credito,app,exitoso,Android,461
EV00010517,CL01118,2025-12-15,login,app,exitoso,Android,100
EV00010518,CL01118,2023-07-04,pago_fallido,app,error_banco,Android,124
EV00010519,CL01118,2025-05-17,login,app,exitoso,Android,78
EV00010520,CL01118,2026-01-29,login,web,abandonado,Android,210
EV00010521,CL01118,2025-12-07,login,web,exitoso,Android,477
EV00010522,CL01118,2025-06-12,pago_iniciado,web,exitoso,Android,169
EV00010523,CL01118,2025-12-14,consulta_saldo,web,exitoso,Android,221
EV00010524,CL01119,2026-03-29,consulta_saldo,web,exitoso,iOS,142
EV00010525,CL01119,2026-01-27,pago_exitoso,app,exitoso,iOS,165
EV00010526,CL01119,2026-04-18,pago_iniciado,app,exitoso,iOS,318
EV00010527,CL01119,2025-09-23,login,whatsapp,abandonado,iOS,262
EV00010528,CL01119,2025-09-03,login,app,exitoso,iOS,531
EV00010529,CL01119,2026-01-13,login,web,exitoso,iOS,89
EV00010530,CL01119,2025-11-03,login,whatsapp,exitoso,iOS,301
EV00010531,CL01119,2025-11-12,login,app,exitoso,iOS,269
EV00010532,CL01119,2026-04-22,consulta_saldo,call_center,exitoso,iOS,101
EV00010533,CL01119,2026-03-22,actualizacion_datos,app,abandonado,iOS,82
EV00010534,CL01119,2025-09-01,login,app,exitoso,iOS,93
EV00010535,CL01120,2025-01-07,pago_iniciado,app,exitoso,iOS,167
EV00010536,CL01120,2025-11-15,consulta_saldo,app,exitoso,iOS,197
EV00010537,CL01120,2024-11-27,consulta_saldo,app,exitoso,iOS,187
EV00010538,CL01120,2024-03-12,pago_exitoso,web,exitoso,iOS,304
EV00010539,CL01120,2026-04-12,login,app,exitoso,iOS,165
EV00010540,CL01120,2025-10-05,pago_exitoso,app,exitoso,iOS,255
EV00010541,CL01120,2024-01-30,login,whatsapp,exitoso,iOS,513
EV00010542,CL01121,2025-10-17,pago_exitoso,app,exitoso,Android,34
EV00010543,CL01121,2026-03-08,login,app,exitoso,Android,212
EV00010544,CL01121,2024-03-24,login,app,exitoso,Android,14
EV00010545,CL01121,2024-08-10,solicitud_soporte,app,resuelto,Android,140
EV00010546,CL01121,2024-01-18,pago_exitoso,app,exitoso,Android,36
EV00010547,CL01121,2024-06-28,pago_iniciado,web,exitoso,Android,184
EV00010548,CL01121,2024-10-04,login,web,exitoso,Android,160
EV00010549,CL01121,2024-06-08,pago_iniciado,whatsapp,exitoso,Android,58
EV00010550,CL01121,2024-01-23,solicitud_soporte,app,sin_contacto,Android,38
EV00010551,CL01121,2025-03-19,login,app,exitoso,Android,42
EV00010552,CL01121,2024-01-06,simulacion_credito,whatsapp,exitoso,Android,162
EV00010553,CL01121,2024-11-13,login,app,exitoso,Android,26
EV00010554,CL01121,2023-12-21,consulta_saldo,call_center,exitoso,Android,43
EV00010555,CL01122,2026-02-10,pago_fallido,app,error_banco,Android,284
EV00010556,CL01122,2026-03-14,simulacion_credito,app,exitoso,Android,149
EV00010557,CL01122,2025-01-31,solicitud_soporte,app,resuelto,Android,243
EV00010558,CL01122,2025-03-14,login,app,exitoso,Android,54
EV00010559,CL01122,2026-02-02,login,app,exitoso,Android,109
EV00010560,CL01122,2025-05-31,consulta_saldo,app,exitoso,Android,214
EV00010561,CL01122,2025-07-25,consulta_saldo,app,exitoso,Android,94
EV00010562,CL01122,2024-07-20,consulta_saldo,app,exitoso,Android,139
EV00010563,CL01122,2024-04-21,consulta_saldo,app,exitoso,Android,47
EV00010564,CL01123,2025-07-18,login,app,exitoso,iOS,145
EV00010565,CL01123,2025-01-10,login,app,exitoso,iOS,59
EV00010566,CL01123,2024-12-21,consulta_saldo,app,exitoso,iOS,328
EV00010567,CL01123,2025-09-01,consulta_saldo,app,exitoso,iOS,91
EV00010568,CL01123,2024-11-19,pago_iniciado,app,exitoso,iOS,100
EV00010569,CL01123,2025-09-19,pago_exitoso,app,exitoso,iOS,15
EV00010570,CL01123,2024-11-30,login,app,exitoso,iOS,363
EV00010571,CL01123,2026-04-08,consulta_saldo,app,exitoso,iOS,66
EV00010572,CL01124,2025-05-07,consulta_saldo,web,exitoso,Android,181
EV00010573,CL01124,2024-02-17,pago_fallido,call_center,error_banco,Android,197
EV00010574,CL01124,2025-07-31,pago_fallido,app,fondos_insuficientes,Android,118
EV00010575,CL01124,2023-07-26,pago_exitoso,app,abandonado,Android,408
EV00010576,CL01124,2026-01-22,pago_iniciado,app,abandonado,Android,66
EV00010577,CL01124,2025-03-18,solicitud_soporte,app,escalado,Android,56
EV00010578,CL01124,2024-07-15,login,app,abandonado,Android,84
EV00010579,CL01124,2023-09-03,login,call_center,exitoso,Android,169
EV00010580,CL01124,2024-07-05,pago_iniciado,app,exitoso,Android,68
EV00010581,CL01124,2025-11-07,consulta_saldo,app,abandonado,Android,104
EV00010582,CL01124,2023-08-19,pago_exitoso,app,exitoso,Android,85
EV00010583,CL01124,2025-04-02,pago_fallido,app,fondos_insuficientes,Android,245
EV00010584,CL01124,2025-01-28,consulta_saldo,whatsapp,exitoso,Android,199
EV00010585,CL01125,2026-03-29,login,app,exitoso,Android,323
EV00010586,CL01125,2025-07-17,login,web,abandonado,Android,211
EV00010587,CL01125,2024-10-20,login,web,exitoso,Android,265
EV00010588,CL01125,2024-12-22,pago_iniciado,web,exitoso,Android,140
EV00010589,CL01125,2025-04-05,actualizacion_datos,app,exitoso,Android,63
EV00010590,CL01125,2024-01-04,pago_iniciado,app,exitoso,Android,243
EV00010591,CL01125,2025-01-12,actualizacion_datos,web,abandonado,Android,125
